weather,energy,valence,tempo,acousticness,loudness
sunny,0.6961283485705505,0.6471220985735036,109.46265807780301,0.4591127429942151,-2.5790013397879523
cloudy,0.5416836177058254,0.6046415424238939,73.9685904153628,0.5342999057000496,-10.626456825642517
rainy,0.4939614979900375,0.0,128.7784103337679,0.17933017618799257,-14.158564395169165
sunny,0.8321719289359942,0.772476362098092,121.96426843879185,0.24022441714329743,-5.7910271539153975
rainy,0.5347410980320222,0.016841401019220104,100.54246763510073,0.8252440861086794,-11.26253653915782
snow,0.6135239844947132,0.3955647924277881,114.35574591159552,0.35022497183834556,-13.665661745776127
sunny,0.49268876341194345,1.0,130.74370701242432,0.13981175910202642,-8.518913053182395
rainy,0.40196388865478505,0.63332763547641,94.02869406283243,0.7686960974012972,-15.543319769847244
cloudy,0.6121441282443416,0.43324629292548045,114.94557443146772,0.19176256573925177,-7.458662245269801
snow,0.440864497803427,0.6992033192675708,113.4687931903402,0.49650390732528843,-22.285696139496036
sunny,1.0,0.5413971855037116,99.91389528140891,0.06652940159773851,-5.6119007688721485
cloudy,0.4464203685652919,0.42711678017973626,97.91692255856267,0.2637564752815637,-8.574335230230245
rainy,0.19115477622830512,0.36052346803002583,103.8754892477704,0.43363648698793633,-11.370746572432582
rainy,0.26145244869459766,0.32858722275919455,120.81340385938432,0.5079566338484198,-20.712852121167707
cloudy,0.6487047596374004,0.5616894088877555,113.66304743766969,0.45630472101858544,-7.543212431126751
rainy,0.7486480319832958,0.555947238801294,124.40997200744746,0.4165152546175358,-16.20151852988056
snow,0.36499739395369807,0.6566341597538805,89.60559560324582,0.6066005650882605,-5.00844288534741
sunny,0.757121873099381,0.7504662825278455,143.48430343377115,0.3934894547927361,-6.378990783335928
rainy,0.3217522828637428,0.298274784237382,86.41903672443846,0.6987502246509087,-9.961225023475642
cloudy,0.43527994327623837,0.3166499890655846,83.06915427982355,0.3273049992077353,-10.739313416878833
rainy,0.3680513462231,0.13507448766236754,91.55002068537368,0.2747274671691019,-12.891149392975056
sunny,0.7016500626402346,0.9492946600274155,94.23393012961719,0.09775781712043495,-5.161576987256977
sunny,0.7443211964762838,0.8706855452377255,133.93417461813317,0.4831885957294199,-4.495406469327107
sunny,0.8209866661128612,0.7193897123341727,129.16307640938055,0.0,-4.3874289646305
sunny,0.7348612714523881,0.8116757877023945,143.7873811589689,0.0574195689221387,-9.329479773108169
sunny,0.7261722950365975,0.881481540612228,118.19529274883342,0.3767277279225777,0.0
rainy,0.5337327863321306,0.4257875025306882,113.58907930556587,0.46950106606976005,-12.108876997041095
cloudy,0.36896829487778937,0.24368167788698836,115.34028733711959,0.3693392569323641,-11.363985511752157
snow,0.1501756443339899,0.6304519299680547,85.77033539552387,0.9371966255215349,-14.876229811286004
sunny,0.8880221476823956,0.6930470212286158,135.88988076221972,0.20424901176244115,-6.695137018156427
cloudy,0.40534062817285466,0.7299587932552375,124.89170388572158,0.48860823485118166,-13.034874270919397
rainy,0.5082827521918823,0.24973895047799477,100.23346697143504,0.8781446336187286,-12.036967411874205
rainy,0.6642507459395869,0.4107603501597915,78.74824623541082,0.6269027486990533,-12.366233420169976
cloudy,0.5824712512080024,0.7192452988784922,108.5070758435751,0.754419796685884,-9.984532144382998
rainy,0.43878561548800377,0.29678453427655793,102.02126299737411,0.5821489610105286,-9.228225282833666
sunny,0.6035032446596811,0.796443012286375,115.70280664110501,0.1737547944928733,-6.331383040732544
sunny,0.713360733741718,0.9198351858268872,143.43377911713844,0.0,-10.643491794472322
rainy,0.5979261071836068,0.19245558640121976,131.28557070165093,0.48638383234966537,-14.440761792607304
rainy,0.5631965425758914,0.5386940495550729,90.66257907558753,0.38079135209635206,-7.269483118233332
snow,0.27016280208319676,0.24502123907722603,87.2391881347494,0.7851192601644461,-20.84623471944541
rainy,0.2152307408249399,0.4004547228458525,118.8333631284425,0.9196675633152338,-2.4501112307748976
sunny,0.8193594580456932,0.9362939995220716,105.63675274438582,0.07070264670299378,-4.7159293658894486
cloudy,0.6466345067616399,0.3942276272238537,111.71474988385883,0.2886705571416585,-10.627200704142403
snow,0.42399075139524023,0.4652190389546007,101.36442386843541,0.6789338738320124,-21.246311923906884
cloudy,0.4386852576528357,0.5499306278526236,128.77554228506486,0.18673328562416974,-2.7761929571445094
sunny,0.6551347273010959,0.6675671068304876,148.54843892383838,0.06271614182700144,-4.319381408910729
rainy,0.22493693966692374,0.23737930543203234,89.70587859155319,0.41024851315308747,-18.230749266154408
rainy,0.17811174501470378,0.1754944041009144,101.19181243392192,0.6753555487152687,-7.130112012303127
snow,0.299531911518909,0.4917858819558456,68.8369980892397,0.4924312018882151,-10.636093601508112
cloudy,0.7230601561820509,0.04727915164015439,100.69178627123887,0.451415039734986,-9.131414526874718
cloudy,0.5763370301873701,0.5203316259887214,114.05022479206644,1.0,-8.892260008441594
rainy,0.5201422239851532,0.5333584493300096,81.77674681002765,0.638774916439863,-2.32401353509772
rainy,0.5251812490671321,0.39667376145505706,130.82793750999835,0.8707130728365086,-5.62199977454542
rainy,0.4860632031192136,0.4491304329800868,120.97548647396799,0.32263098307871063,-14.221120130976304
cloudy,0.3848689623080847,0.7420618679605657,136.71037805717285,0.30964881538543576,-17.275092489425457
rainy,0.30341306533022155,0.519057575846657,83.63269039424205,0.033926586649252743,-6.839649275476364
sunny,0.8042767430197433,0.6882375873473026,117.25174999768475,0.3238570462137965,-5.028179292632336
cloudy,0.6425081088982307,0.34051667971117516,132.04946777211734,0.3346792406806814,-5.792429247171622
snow,0.39718851831493335,0.5462942950692753,95.67960235227113,0.6948573263857396,-16.12753597098814
snow,0.6748485610875519,0.13111517538925704,83.31794257286313,0.813559565684599,-17.017519577472104
rainy,0.6612673266369534,0.1925522363169303,123.11282187537086,0.6775854451804426,-7.675375455210424
sunny,0.6262716951785001,0.4693172825908519,128.11412851374007,0.12719056956288155,-10.931428895337282
rainy,0.5255475431286081,0.40433481972082946,107.39174561183215,0.27665913275937004,-9.084626321310722
rainy,0.5719886518079459,0.4403587613584651,125.08923785471012,1.0,-9.330512786831504
cloudy,0.5046558165391174,0.6022588436853361,134.75972165278964,0.2553159456661487,-8.506479910694276
snow,0.19855479349548416,0.6240165897809672,88.75069450213829,0.654347205677235,-7.735707154210431
sunny,0.9082165867186847,0.8546725258500008,128.87544733894723,0.36185144588541696,-3.7194322592703766
sunny,0.6266474910816457,0.6000431656995928,145.1510122544525,0.18901725140242678,-6.524839651788761
rainy,0.4418887235943138,0.13825193171788727,107.3226684863522,0.39177888288815305,-12.657553101369336
sunny,1.0,0.6005372060996416,150.2158734856334,0.3713883834185172,-7.035715903681561
snow,0.41493853780956674,0.5841697155917782,99.52118312204176,0.5283030170203245,-10.725857734210425
rainy,0.4752308710666884,0.38940449463901733,117.9135538504794,0.5966361609497547,-12.62824454309601
cloudy,0.4751559663626015,0.7079965364604114,131.2656215885528,0.365326628922871,-12.51198425165161
sunny,0.8114442974489258,0.8107282631453563,119.60624484700342,0.19538842516092053,-5.238913622472128
rainy,0.3989240857452242,0.09978964938849205,97.79298179478634,0.47464541328613474,-13.204231536086066
rainy,0.28759397665697767,0.3421850262825583,144.1648440574865,0.6632525321317302,-10.306179428307473
snow,0.18454218034210237,0.5177619286578338,74.90950135561181,0.7093333942427665,-22.827073192050158
sunny,0.8429025411375326,0.8048045613095651,111.19009276644847,0.19153383546693395,-5.890379199818285
cloudy,0.4463264424249585,0.1855318797542903,83.76756010415887,0.05670529718786954,-5.559615041046387
snow,0.6252718212155806,0.4630982155058448,86.10421561635413,1.0,-11.221310795799297
rainy,0.4411826022628849,0.09363604362384087,91.35056004423748,0.6757188296135956,-9.404938946415403
snow,0.30927728718695024,0.7311847857215092,91.66176174729756,0.38810150229012375,-3.929292048462891
sunny,0.8314507726153937,0.8061579677559395,137.3797003687977,0.2690327959152595,-6.720435984771201
sunny,0.7505666584869468,0.5434026516719449,133.55230521226417,0.19689404538406494,-2.114602497358085
sunny,0.8321861125756377,0.9349352901154044,106.14883136509141,0.20300559362994677,-4.70916230807335
sunny,0.8234306224714613,1.0,159.49600778123738,0.2870593947287905,-6.77095703076539
rainy,0.1738445749060732,0.6523007273627766,118.89555714401914,0.5412918027060614,-20.358240751717116
cloudy,0.4356866628584497,0.6422150046167087,100.75601289287675,0.6241775326122264,-6.747776512872569
rainy,0.624943245979873,0.33947146862845046,112.51258187225322,0.4073611490025164,-11.820757042995895
sunny,0.8793585812156471,0.7653046945860861,146.42550266318213,0.1787895993761933,-5.429731129074926
sunny,1.0,0.610651624930413,105.60389608038814,0.2857788773955065,-0.06965952566905997
rainy,0.37001217259759556,0.11485352926875117,88.94432944793466,0.7902194158676075,-12.752430766396511
sunny,0.7940022970968874,0.7696586739069217,98.14209496148615,0.32290146455896207,-5.044632323391257
snow,0.3798864864450041,0.5203674993319436,107.2119584814987,0.8592988687648186,-1.8273366557542072
sunny,0.7175293904573508,0.8403978669459748,121.7544735887084,0.018492072546644894,-11.478790514979213
sunny,1.0,0.879895295762573,127.004307729166,0.2946857492100722,-11.384126641853634
rainy,0.2778145687214987,0.3366667796805417,116.12603436577038,0.5183261359713514,-8.91750867254928
snow,0.4647243959753138,0.2678756453258543,113.93466968942423,0.5629183903680707,-15.811845172817895
cloudy,0.6483223901829887,0.6518299990906815,94.84698222798937,0.47845606591582013,-0.30002126211009106
snow,0.5917842543763021,0.21956750896492386,86.83772130922111,0.7283610571264376,-17.185349775024214
snow,0.7586439822618136,0.5618884279533808,103.26761572391192,0.6506019103179191,-4.21435942180957
cloudy,0.7080354248091508,0.583318818553543,124.67224530835688,0.3549002631116334,-2.565057318376078
sunny,0.7458139120340911,0.35224374976211975,153.62393850119201,0.20108105905645554,-12.058183585070834
cloudy,0.5542097445759014,0.8329868390875941,146.42929243181874,0.43320421017932736,-12.922549724197495
sunny,0.6628849420662114,0.8248079161604585,116.12200678089361,0.20669874214451997,0.0
snow,0.4473426049902793,0.35163708938484767,114.44545695966534,0.6070021024457173,-10.919461132514819
snow,0.3877355328245113,0.6542838778278948,82.35139513118673,0.9733024748972172,-21.1381945137643
cloudy,0.36067337730690424,0.46553170248920445,122.81565989062997,0.16364368446951716,-10.724785008157642
snow,0.4507312723950153,0.4815513375559065,92.38997253371662,0.12267127937264771,-15.23197197604481
rainy,0.19256269837731727,0.604836552963131,126.93707825229859,0.5437710661565013,-5.070668310613897
snow,0.17273698295137774,0.39816055962015734,78.095402414318,0.33284001935533086,-11.705085497769673
sunny,0.5097867251257144,0.5892448009707384,117.32111030493621,0.08237865597943869,-9.669039390510374
snow,0.38029657518502,0.43029381180049114,59.268017419989164,0.6254894105905896,-16.888715710965435
cloudy,0.6092626277892743,0.41940782446178965,111.63489025710467,0.3202941400848612,-9.246296338403036
snow,0.2503961161421521,0.8073731450000743,110.28823747963399,0.35616207948760875,-11.60339815227356
snow,0.47320392692494323,0.3895919766021761,103.80521007731558,0.7151582978411404,-15.319411632181298
cloudy,0.8563097795617128,0.3339701299726884,94.12105824264094,0.48362241925861554,0.0
cloudy,0.6497402165890251,0.6598885919523529,121.05122956428077,0.43720342448695065,-10.904924695896876
sunny,1.0,0.7172956307843367,108.52775612936898,0.25946127533106017,-6.260981782197307
rainy,0.29341323381158013,0.33780816980483136,83.93373714147184,0.3695975354193095,-6.346114887640644
sunny,0.60514130161732,0.8862902039838166,134.6533454452561,0.2811696257327061,-10.715493082030882
sunny,0.6747767066198894,0.6067812274303768,114.42822627025198,0.2882960227606104,-0.5532190995632309
snow,0.277493808515631,0.5893896216462177,105.7458236127508,0.656225707831632,-20.432728514616713
sunny,0.8557545871006249,0.6765374725648187,147.91188983758394,0.13952559846049267,-6.634198802563604
cloudy,0.4779855372249136,0.4531118074556988,133.27378185796806,0.13407412128816926,-13.983609986098458
sunny,0.8503466797631134,0.7625971504971681,157.36917861661513,0.02166797696035927,-1.6642685675975297
snow,0.36515716992532243,0.09199800912686656,103.91281331138423,0.3723798913214679,-11.380440156251678
sunny,0.6471545181547815,0.7335398727554725,91.66108660277837,0.0,-4.748640364121155
sunny,0.8260052535818965,0.5160925147041586,104.78677311607166,0.34639760754410776,-6.345044856658054
snow,0.30983963533682424,0.23839109850407808,84.77866541178133,0.39302145688152634,-7.684877116094881
rainy,0.5692864518110639,0.5862893809917132,123.10218819133296,0.07390308827592457,-15.53931801299586
rainy,0.5347065004819741,0.3371362569750601,120.2528568262845,0.5799768273757684,-23.108385560572362
sunny,0.7164672687160711,0.8516102053038453,108.78754069317182,0.11222173266094829,-0.7249615947924442
cloudy,0.4928647733650993,0.7444753885956825,114.33098097472673,0.4917961537733282,-11.423671446046328
sunny,0.6571803008853763,0.7023140177057307,143.85167514932766,0.1677133315135768,-11.318770454886147
cloudy,0.5673831324986732,0.6214884196312696,106.98465263447014,0.35230651253222234,-10.0250683151522
sunny,0.9984775389176161,0.7223736380227167,124.00816221723879,0.1121932247040435,-9.2613672687479
rainy,0.5299878031820645,0.3907286600820359,95.4687475933855,0.6515418619514813,-14.08160481279188
sunny,0.5691933861025701,0.8960495267016135,116.90053312643632,0.2589844665477241,-7.194340393066373
sunny,0.6269176411994494,0.7918296426970858,123.39223275138679,0.1308460579128743,-3.2556485911144035
rainy,0.603231579897223,0.13126177855452267,104.67848722598725,0.24863443765332827,-5.014348470018871
sunny,1.0,1.0,101.99440947118754,0.1986599198162044,-9.869533946263886
rainy,0.4543559357257938,0.25698904288556723,108.92567917715866,0.4193430276297383,-17.860446322950146
cloudy,0.5825145229813401,0.5737939389926956,112.92721861666114,0.5161810731059544,-12.75531580885404
sunny,0.6934130359748584,0.7204671451944136,140.69481859735012,0.3036593848800316,-11.135899836586272
sunny,0.7657634008668142,0.5374736861104689,104.81424117168942,0.3899456835754048,-9.39503817433853
cloudy,0.5148615651176295,0.4719812875725599,117.37762987291039,0.33045562096475084,-13.242785360224342
rainy,0.4772147096925543,0.21074021211342694,121.03251189296397,0.5671515074412089,-9.502186259678947
snow,0.6566691392233761,0.7974170160288154,103.57955028870587,0.5457303845367377,-11.388880290458118
rainy,0.42605809987189913,0.5627797197469491,86.94965220652693,0.4582405900287708,-6.955480168876639
sunny,0.7983075014522962,0.751275844008473,110.90276248912699,0.04519516322576339,-9.365934526459426
rainy,0.3374671394636801,0.5273356124608062,83.68566790893367,0.8049361893394826,-6.447708926105549
snow,0.5405043059078118,0.9232626812204208,102.7776747822003,0.2501409557414428,-12.063281618733342
cloudy,0.38772556692853577,0.501592893715245,126.83829121927549,0.41284261439226166,-12.720489343698647
cloudy,0.6015321392013222,0.5165238979534631,114.81734230305219,0.6183781057789325,-13.41243783142673
rainy,0.7680121156576184,0.41855726858493336,122.88535040879556,0.5990378158608444,-16.09996145281972
snow,0.39012682434018386,0.48728041742066885,100.2740666813444,0.8201832262299051,-3.4298218144862354
sunny,0.6785206760679183,0.7442192607234881,92.4161602204373,0.2189247794646462,-0.7536959252814199
sunny,0.7957782980166543,0.5116653653731913,115.57208998625777,0.24152295939962312,-4.602871422302605
cloudy,0.43188293131084365,0.5129564926959983,134.876930824571,0.10020553079033806,-12.318072424800313
snow,0.361316560672199,0.5719493422664395,84.59073854878815,0.6564738284978406,-19.67980962054529
snow,0.326006729914493,0.594854879430702,104.70086566020603,0.3896152773691943,-8.555830277758265
rainy,0.6015095545297392,0.541357468541083,77.63251120682759,0.7522708141828219,-8.971556591259851
cloudy,0.5255392657851407,0.5209912782949434,123.97171586398987,0.5055213029778516,-6.548531511902843
sunny,0.8265243769514418,0.6913983596101206,115.1623197254892,0.011179031047349547,-10.405468256663294
sunny,0.761459318490012,0.699475204853911,133.7116812911275,0.08431547506480419,-6.090193150961897
cloudy,0.3825770126402439,0.7095168544746756,124.76627796546697,0.6595692883073103,-12.106978057205808
rainy,0.39771195510675195,0.15394709094678413,99.46140690184482,0.6258597571357535,-18.34774545319917
snow,0.3111663844797466,0.5225678282080044,66.12835469103658,0.99522946132414,-11.907815360454343
sunny,0.6021377523068615,0.8830138581607108,102.23824414493754,0.10485035097116818,-4.564661937016636
sunny,0.7090675889770673,0.8209630797041213,111.46110437478464,0.3569078376571849,-1.6835498516181069
cloudy,0.5455845705063127,0.44633960773224524,110.00672532224614,0.3657290708243735,-13.858766835955176
rainy,0.4444258822599176,0.4761777790824353,83.48968314746712,0.7134220147902218,-17.994889709809556
sunny,0.8720780688553472,0.7244417364965833,151.45887015694217,0.2619337092833601,-10.765286207141347
cloudy,0.7287763125050228,0.4389118136996515,110.33053070781907,0.608065246443957,-8.64212209627794
sunny,0.9205496512160783,0.6375279992573224,90.41291845012452,0.0,-7.436804583819959
snow,0.35383924903883834,0.6578830490836859,82.99155600882744,0.6643327039285415,-14.445168445623857
sunny,0.7287296824396159,0.7481521060606033,142.79357353132633,0.0,-3.616719541639351
cloudy,0.5884209797151895,0.6022660265423708,118.64379828129525,0.46044269271599897,-12.993302918498987
rainy,0.4456982568487801,0.6134388920774133,113.44829887511236,0.3318589312335672,-7.677952151377485
rainy,0.4806521530813431,0.4640876104327253,119.82202796533194,0.4792373632987678,-7.145242885830266
sunny,0.6824470685627609,0.7934038735435667,137.08210420904658,0.19316628098681887,-10.904791279606542
sunny,0.8572726551932229,0.8450865566600614,117.62631928937597,0.2307060029030795,-3.344435418417441
sunny,0.7642696019174728,0.5723807502152591,136.87071585653413,0.3455746971295596,-8.458388881537383
sunny,0.8062426316074816,0.8048211708964251,125.96224242711453,0.5905439448125616,-5.489129971819429
snow,0.49154212158344135,0.1835245493750297,98.42077245537864,0.4987972938301119,-10.086371665604151
snow,0.40970865552593083,0.34751419133524547,82.61842771716829,0.8402158269414198,-15.619843561906148
cloudy,0.39123039048073416,0.452784855055634,71.8817864115805,0.7485080606684812,-9.796325907198822
snow,0.31319617921210613,0.30310191454220115,92.91042346766386,0.5456619331029461,-5.186366411353621
snow,0.7248581505604963,0.14124145923741943,66.1585854620092,0.47464478361914314,-6.368383038761226
cloudy,0.6496744239880766,0.42118903968611876,99.74411257121521,0.5926281946350106,-9.034163450722875
snow,0.2819638781670051,0.3745849830448086,93.55358705131579,0.6787210476975558,-14.727528987412338
rainy,0.31281674298091167,0.4773153729408879,88.06180371274085,0.3903203271586908,-7.147037656160939
sunny,0.5790380466354772,0.8216294005900193,113.18532391613404,0.13495587722687186,-4.022987140089022
snow,0.48475885184957157,0.2434613551646902,82.34680899140739,0.5177527754841525,-21.35227762190789
cloudy,0.4118212102051447,0.38094892593304247,136.29513339446936,0.30828984811481863,-7.887465784971523
rainy,0.49276857620134085,0.3076930059640474,114.33640146933347,0.6994685334398525,-12.884827666120596
cloudy,0.7785779419653116,0.6019128580939133,122.90124065570893,0.8640460750285711,-7.2956801632395365
rainy,0.5066943939051111,0.6771717197562634,111.23690752861636,0.29958192345945306,-14.16789591314064
sunny,0.565966664434298,0.6547780254042815,151.6417856668505,0.25106606652523183,-8.912449884724877
snow,0.23812340331979184,0.4734107198495705,73.11934105538633,0.537762066338057,-7.793877379701746
sunny,0.8165660495705318,0.6232432008046274,124.01117240834748,0.13308959323117495,-8.221009072575256
cloudy,0.4720664297525881,0.8763702235699822,113.59719849113478,0.8264609108542769,-8.751476739232073
snow,0.2573735251880356,0.7437096784995767,96.50312055974108,0.5634814064244542,-10.982946814634525
cloudy,0.6823113193665169,0.5953457674819718,113.35918034738755,0.40724039413252566,-8.249641206318483
sunny,0.5655950986358307,0.8066956496992048,109.02565115464112,0.18262947350423508,-4.694313054180675
rainy,0.5680626663147307,0.3658264766020977,119.30109365692134,0.5933354470103721,-12.856852906545205
rainy,0.49132089164516757,0.3930697262124252,103.03718046216447,0.8098698881712982,-12.03170943240968
snow,0.31219611351047405,0.49060472520714565,102.4612924213481,1.0,-11.872925076940538
sunny,0.7618737746871685,0.6816708232494855,124.19008626242588,0.0,-9.22418729698745
sunny,0.8874221978366024,0.43733967675172886,94.1392538810698,0.0,-9.17458836401611
cloudy,0.5237208714051483,0.46369241063330946,98.97462101351665,0.22551280450219968,-14.91094262071822
rainy,0.5727105139911729,0.4037353076617318,113.7009159666865,0.4356501708342081,-9.02003978142126
rainy,0.6630041876680657,0.32420329101107176,113.33153437922782,0.4546398274488697,-9.49692389262024
snow,0.4137226310316542,0.30236730491540864,115.15393101991138,0.45751025195196743,-4.134527319306407
sunny,0.6208328738712523,0.9663457186779366,89.47099034253866,0.3235581390565688,-12.567341168130438
sunny,0.7185308725114156,0.5808328852662429,127.62688929460593,0.047252670145811276,-9.725865140664123
rainy,0.3735034235498616,0.1741720695055132,118.5947240391759,0.4955251327126263,-6.813378394943736
snow,0.4786304471783155,0.3828985719816264,100.86836245110098,0.5571118823777561,-13.95751615930889
sunny,0.8361011210702455,0.6557900874411939,112.79471248711701,0.36649544646585497,-3.4490688552864324
sunny,0.7704338146912322,0.7557871684471376,115.42620510903036,0.08570127142595146,-4.838139482014029
cloudy,0.6474198058437489,0.4021299142109256,100.27483097675615,0.549381723543362,-15.740113948605224
snow,0.3448772418080268,0.6600847261700813,104.29487341022565,0.3855564482700816,-13.65672727768846
sunny,0.7988458280934414,0.2027380762177825,141.0714046938132,0.27496821564436985,-9.251146839382283
sunny,0.9878773926491933,0.8760330244041297,132.83825004723352,0.18299690032402896,-9.609868697493802
sunny,0.80985447717613,0.5068629722537773,113.94647404380137,0.0,-8.366022571705063
cloudy,0.6243644221157398,0.3766923483315848,105.83262281244606,0.28235652966081015,-13.467918302105458
cloudy,0.7169993800933794,0.35277530378055594,105.71997907535139,0.5412497443514641,-4.77626329112801
cloudy,0.7783463761471134,0.7314103836694272,95.80828594811902,0.4588487689317134,-6.940065636402804
cloudy,0.5538764069506502,0.4415658344257864,114.64742245708477,0.4986460349165541,-9.47026578185204
sunny,0.7505086199984519,0.746597208701153,145.54665382585793,0.10024074194575656,-10.74055197095796
sunny,0.6023356184921981,0.8673838238572739,123.74362185628152,0.04531968973406225,-3.3437753419287723
rainy,0.7335688489911678,0.5401338461374299,107.1871872532354,0.6535429089428958,-15.91233800184602
cloudy,0.36980359808051155,0.36066763770219995,83.01666779945509,0.3569812577226714,-8.091564590373222
snow,0.1647183241700606,0.40945460534701505,100.97284866933464,0.28071093259457236,-15.088700783832449
rainy,0.3016206342553982,0.5645784978690057,132.38276478291985,0.6958847238344609,-12.821051593775405
sunny,0.8780131040640949,0.8174967512019822,147.2344529895849,0.13003752409888483,-7.9660477068888875
rainy,0.34836899806396515,0.3973871335405984,92.17697952391686,0.957187799544079,-11.162028619388394
cloudy,0.5512896369684925,0.3045986235471406,91.94719745151144,0.275386186008624,-0.660469882005744
sunny,0.7695486994736989,1.0,129.0373515292687,0.0,-7.182261892266969
snow,0.3877622766485008,0.3102323306392595,91.51004760418004,0.6199459159122518,-18.479904264553557
snow,0.3669516660472684,0.48169163946885174,95.75999810269367,0.6762198537591586,-13.748222348308481
snow,0.4858020181473904,0.8570112351494619,86.95835022011964,0.928539163750161,-9.694235515054807
sunny,0.6158208960905203,0.704607036079433,130.42794152263227,0.24641192596398873,-11.147771529032731
rainy,0.7432038773116869,0.011241070060715674,124.86619620637984,0.8902545103679864,-10.239088798076944
rainy,0.43264907362808247,0.38780332329424216,103.99191974661157,0.38257254120210715,-18.138692364436608
snow,0.42130521274928817,0.4815033129629287,114.65553349359587,0.30928827021010447,-8.717919389985722
cloudy,0.33242896505711306,0.6427287830031726,117.56967293854363,0.44807776450091985,-14.149618862034764
sunny,0.49996606561820345,0.6766383797821615,156.98929112463904,0.1453357372903638,-8.796485903126747
rainy,0.5648013804204428,0.033635403941221886,77.6705967133868,0.3287785730031174,-13.19965213635573
rainy,0.9406539183321885,0.28589937283679817,107.33979291144813,0.8621593307129669,-9.528642775951353
rainy,0.3690317545480559,0.24046660978754317,104.51962483506446,0.8339961195806698,-8.970772777313396
rainy,0.563724632584226,0.2795857583060589,137.82900409502332,0.5502303809381581,-13.812986807290358
sunny,0.6483857305854432,0.6693506134645466,125.58851405455887,0.4460531140847467,-7.764011823937098
sunny,0.7225076194905624,0.6285770521660851,131.5341664588613,0.3108989038512355,-6.331569979267498
rainy,0.557250871649036,0.33678536612077425,107.29281869836313,0.8549297504849376,-12.590786719304464
snow,0.0982724232826287,0.5900303897361443,92.99247148846197,0.4977808758225546,-13.968096715027256
rainy,0.5042400782765376,0.360748977544637,119.74128316604296,0.9367844015671545,-13.35051791843256
sunny,0.6561284795306597,0.6739342079357638,110.4298328762481,0.21706993480104447,-10.315565553502655
